id_lokasi,dmgratio_cr_mflux5,dmgratio_cr_mflux2,dmgratio_lightwood_mflux5,dmgratio_lightwood_mflux2,dmgratio_mcf_mflux5,dmgratio_mcf_mflux2,dmgratio_mur_mflux5,dmgratio_mur_mflux2
1926193.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926194.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926195.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926196.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926197.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926198.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926199.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926201.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926202.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926203.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926204.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926205.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926206.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926207.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926208.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926209.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926210.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926211.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926212.0,,1.0,,1.0,,1.0,,1.0
1926213.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926214.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926215.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926216.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926217.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926218.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926219.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926221.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926222.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926223.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926224.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926225.0,,1.0,,1.0,,1.0,,1.0
1926226.0,,1.0,,1.0,,1.0,,1.0
1926227.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926228.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926229.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926230.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926231.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926232.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926233.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926234.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926235.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926236.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926237.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926238.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926239.0,,1.0,,1.0,,1.0,,1.0
1926240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926241.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926242.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926243.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926244.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926245.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926246.0,,1.0,,1.0,,1.0,,1.0
1926247.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926248.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926249.0,,1.0,,1.0,,1.0,,1.0
1926250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926251.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926252.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926253.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926254.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926255.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926257.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926258.0,,1.0,,1.0,,1.0,,1.0
1926259.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926260.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926261.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926262.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926263.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926264.0,,1.0,,1.0,,1.0,,1.0
1926265.0,,1.0,,1.0,,1.0,,1.0
1926266.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926267.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926268.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926269.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926270.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926271.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926272.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926273.0,,1.0,,1.0,,1.0,,1.0
1926274.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926275.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926276.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926277.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926278.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926279.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926280.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926281.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926282.0,,1.0,,1.0,,1.0,,1.0
1926283.0,,1.0,,1.0,,1.0,,1.0
1926284.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926285.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926286.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926287.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926288.0,,1.0,,1.0,,1.0,,1.0
1926289.0,,1.0,,1.0,,1.0,,1.0
1926290.0,,1.0,,1.0,,1.0,,1.0
1926291.0,,1.0,,1.0,,1.0,,1.0
1926292.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926293.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926294.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926295.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926296.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926297.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926298.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926299.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926300.0,,1.0,,1.0,,1.0,,1.0
1926301.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926302.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926303.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926304.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926305.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926306.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926307.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926308.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926309.0,,1.0,,1.0,,1.0,,1.0
1926310.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926311.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926312.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926313.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926314.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926315.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926316.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926317.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926318.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926319.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926320.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926321.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926322.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926323.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926324.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926325.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926326.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926327.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926328.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926329.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926330.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926331.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926332.0,,1.0,,1.0,,1.0,,1.0
1926333.0,,1.0,,1.0,,1.0,,1.0
1926334.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926335.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926336.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926337.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926338.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926339.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926340.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926341.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926342.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926343.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926344.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926345.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926346.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926347.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926348.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926349.0,,1.0,,1.0,,1.0,,1.0
1926350.0,,1.0,,1.0,,1.0,,1.0
1926351.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926352.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926353.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926354.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926355.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926356.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926357.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926358.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926359.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926361.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926362.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926363.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926364.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926365.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926366.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926367.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926368.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926369.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926370.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926371.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926372.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926373.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926374.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926375.0,,1.0,,1.0,,1.0,,1.0
1926376.0,,1.0,,1.0,,1.0,,1.0
1926377.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926378.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926379.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926380.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926381.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926382.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926383.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926385.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926386.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926387.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926388.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926389.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926390.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926391.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926392.0,,1.0,,1.0,,1.0,,1.0
1926393.0,,1.0,,1.0,,1.0,,1.0
1926394.0,,1.0,,1.0,,1.0,,1.0
1926395.0,,1.0,,1.0,,1.0,,1.0
1926396.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926397.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926398.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926399.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926400.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926401.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926402.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926403.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926404.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926405.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926406.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926407.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926408.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926409.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926410.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926411.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926412.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926413.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926414.0,,1.0,,1.0,,1.0,,1.0
1926415.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926416.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926417.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926418.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926419.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926420.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926421.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926422.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926423.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926424.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926425.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926426.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926427.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926428.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926429.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926430.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926431.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926432.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926433.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926434.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926435.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926436.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926437.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926438.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926439.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926440.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926441.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926442.0,,1.0,,1.0,,1.0,,1.0
1926443.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926444.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926445.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926446.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926447.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926448.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926449.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926450.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926451.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926452.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926453.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926454.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926455.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926456.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926457.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926458.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926459.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926460.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926461.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926462.0,,1.0,,1.0,,1.0,,1.0
1926463.0,,1.0,,1.0,,1.0,,1.0
1926464.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926465.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926466.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926467.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926468.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926469.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926470.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926471.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926472.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926473.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926474.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926475.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926476.0,,1.0,,1.0,,1.0,,1.0
1926477.0,,1.0,,1.0,,1.0,,1.0
1926478.0,,1.0,,1.0,,1.0,,1.0
1926479.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926480.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926481.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926482.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926483.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926484.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926485.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926486.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926487.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926488.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926489.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926490.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926491.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926492.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926493.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926494.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926495.0,,1.0,,1.0,,1.0,,1.0
1926496.0,,1.0,,1.0,,1.0,,1.0
1926497.0,,1.0,,1.0,,1.0,,1.0
1926498.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926499.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926501.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926502.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926503.0,,1.0,,1.0,,1.0,,1.0
1926504.0,,1.0,,1.0,,1.0,,1.0
1926505.0,,1.0,,1.0,,1.0,,1.0
1926506.0,,1.0,,1.0,,1.0,,1.0
1926507.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926508.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926509.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926510.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926511.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926513.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926514.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926515.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926516.0,,1.0,,1.0,,1.0,,1.0
1926517.0,,1.0,,1.0,,1.0,,1.0
1926518.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926519.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926520.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926521.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926522.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926523.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926524.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926525.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926526.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926527.0,,1.0,,1.0,,1.0,,1.0
1926528.0,,1.0,,1.0,,1.0,,1.0
1926529.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926530.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926531.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926532.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926533.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926534.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926535.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926537.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926538.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926539.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926540.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926541.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926542.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926543.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926544.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926545.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926546.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926547.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926548.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926549.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926550.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926551.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926552.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926553.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926554.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926555.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926556.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926557.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926558.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926559.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926560.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1926561.0,,1.0,,1.0,,1.0,,1.0
1926562.0,,1.0,,1.0,,1.0,,1.0
1926563.0,,1.0,,1.0,,1.0,,1.0
1926564.0,,1.0,,1.0,,1.0,,1.0
1926565.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2104902.0,1.0,,1.0,,1.0,,1.0,
2104903.0,1.0,,1.0,,1.0,,1.0,
2104904.0,1.0,,1.0,,1.0,,1.0,
2104905.0,1.0,,1.0,,1.0,,1.0,
2104906.0,1.0,,1.0,,1.0,,1.0,
2104907.0,1.0,,1.0,,1.0,,1.0,
2104908.0,1.0,,1.0,,1.0,,1.0,
2104909.0,1.0,,1.0,,1.0,,1.0,
2104910.0,1.0,,1.0,,1.0,,1.0,
2104911.0,1.0,,1.0,,1.0,,1.0,
2104912.0,1.0,,1.0,,1.0,,1.0,
